title,link,views,week_day,day,month,year,hour,minute,second
ماجرای فیلم بازرسی بدنی پلیس از خانم جوان چیست؟,https://www.iranjib.ir/shownews/138947/ماجرای-فیلم-بازرسی-بدنی-پلیس-از-خانم-جوان-چیست؟/,4738,جمعه,23,آبان,1404,8,13,21
تهران بدون بارش چه خواهد کرد؟,https://www.iranjib.ir/shownews/138945/تهران-بدون-بارش-چه-خواهد-کرد؟/,3761,جمعه,23,آبان,1404,8,5,26
پیش‌فروش سکه دوشنبه هفته آینده برگزار می‌شود,https://www.iranjib.ir/shownews/138944/پیش‌فروش-سکه-دوشنبه-هفته-آینده-برگزار-می‌شود/,16522,پنجشنبه,22,آبان,1404,21,7,37
افزایش قیمت 162 میلیونی کوییک صحت ندارد,https://www.iranjib.ir/shownews/138943/افزایش-قیمت-162-میلیونی-کوییک-صحت-ندارد/,9066,پنجشنبه,22,آبان,1404,19,5,7
جزئیات تشکیل بورس بین‌الملل در ایران اعلام شد,https://www.iranjib.ir/shownews/138942/جزئیات-تشکیل-بورس-بین‌الملل-در-ایران-اعلام-شد/,2401,پنجشنبه,22,آبان,1404,17,1,40
مرسدس بنز از خودرو جدید GLB خود رونمایی می‌کند,https://www.iranjib.ir/shownews/138940/مرسدس-بنز-از-خودرو-جدید-GLB-خود-رونمایی-می‌کند/,5476,پنجشنبه,22,آبان,1404,15,52,34
آمریکا به ضرب سکه‌های 1 سنتی پایان داد,https://www.iranjib.ir/shownews/138939/آمریکا-به-ضرب-سکه‌های-1-سنتی-پایان-داد/,3029,پنجشنبه,22,آبان,1404,13,50,29
قیمت سکه و طلا امروز پنج شنبه 1404/08/22,https://www.iranjib.ir/shownews/138941/قیمت-سکه-و-طلا-امروز-پنج-شنبه-1404-08-22/,33381,پنجشنبه,22,آبان,1404,12,1,43
بهای طلا امروز پنج شنبه در بازارهای جهانی,https://www.iranjib.ir/shownews/138938/بهای-طلا-امروز-پنج-شنبه-در-بازارهای-جهانی/,6225,پنجشنبه,22,آبان,1404,10,51,28
توقیف 3 هزار خودروی شوتی در استان‌های کرمان و فارس,https://www.iranjib.ir/shownews/138937/توقیف-3-هزار-خودروی-شوتی-در-استان‌های-کرمان-و-فارس/,12877,پنجشنبه,22,آبان,1404,10,47,34
آغاز فروش نقدی کشنده امپاور (آبان 1404),https://www.iranjib.ir/shownews/138936/آغاز-فروش-نقدی-کشنده-امپاور-(آبان-1404)/,14843,پنجشنبه,22,آبان,1404,10,12,31
نفت ایران 65 دلار فروخته شد,https://www.iranjib.ir/shownews/138935/نفت-ایران-65-دلار-فروخته-شد/,2595,پنجشنبه,22,آبان,1404,10,8,10
رد پای ناتو در خشکسالی ایران,https://www.iranjib.ir/shownews/138934/رد-پای-ناتو-در-خشکسالی-ایران/,17375,پنجشنبه,22,آبان,1404,9,26,58
پرونده بانک آینده در پیچ تازه,https://www.iranjib.ir/shownews/138933/پرونده-بانک-آینده-در-پیچ-تازه/,4877,پنجشنبه,22,آبان,1404,8,39,10
دلایل جهش دوباره قیمت دلار در بازار,https://www.iranjib.ir/shownews/138932/دلایل-جهش-دوباره-قیمت-دلار-در-بازار/,45275,پنجشنبه,22,آبان,1404,8,2,59
کلاهبرداری عجیب خانم دکتر قلابی,https://www.iranjib.ir/shownews/138931/کلاهبرداری-عجیب-خانم-دکتر-قلابی/,2703,پنجشنبه,22,آبان,1404,7,50,26
2 روایت از نرخ سوم بنزین,https://www.iranjib.ir/shownews/138930/2-روایت-از-نرخ-سوم-بنزین/,3796,پنجشنبه,22,آبان,1404,7,43,2
1,https://www.iranjib.ir/jax/showarchive.php?p=1&_id=1,2,,3,,,0,0,0
ارسال پیامک یارانه‌ای برای ثبت حساب بانکی سرپرستان خانوار,https://www.iranjib.ir/shownews/138929/ارسال-پیامک-یارانه‌ای-برای-ثبت-حساب-بانکی-سرپرستان-خانوار/,7102,پنجشنبه,22,آبان,1404,7,36,26
پایان طولانی‌ترین تعطیلی دولت در تاریخ آمریکا,https://www.iranjib.ir/shownews/138928/پایان-طولانی‌ترین-تعطیلی-دولت-در-تاریخ-آمریکا/,2445,پنجشنبه,22,آبان,1404,7,31,39
وقتی آب قطع می‌شود، بازگشتش بسیار زمانبر خواهد بود,https://www.iranjib.ir/shownews/138927/وقتی-آب-قطع-می‌شود،-بازگشتش-بسیار-زمانبر-خواهد-بود/,1884,پنجشنبه,22,آبان,1404,7,23,45
سازنده لبوبو به دیزنی چین تبدیل خواهد شد؟,https://www.iranjib.ir/shownews/138926/سازنده-لبوبو-به-دیزنی-چین-تبدیل-خواهد-شد؟/,11472,پنجشنبه,22,آبان,1404,7,18,43
قیمت زعفران سقوط کرد!,https://www.iranjib.ir/shownews/138925/قیمت-زعفران-سقوط-کرد!/,6192,چهارشنبه,21,آبان,1404,22,56,37
قیمت لوبیا در بازار امروز,https://www.iranjib.ir/shownews/138924/قیمت-لوبیا-در-بازار-امروز/,7385,چهارشنبه,21,آبان,1404,22,32,6
مهلت یک ماهه به سهامداران بانک آینده,https://www.iranjib.ir/shownews/138923/مهلت-یک-ماهه-به-سهامداران-بانک-آینده/,3837,چهارشنبه,21,آبان,1404,21,57,56
مالک اصلی برج معروف جهان کودک کیست؟,https://www.iranjib.ir/shownews/138922/مالک-اصلی-برج-معروف-جهان-کودک-کیست؟/,7100,چهارشنبه,21,آبان,1404,21,40,50
چرا قیمت گوشت اوج گرفت؟,https://www.iranjib.ir/shownews/138920/چرا-قیمت-گوشت-اوج-گرفت؟/,1940,چهارشنبه,21,آبان,1404,21,6,4
کارت های سوخت جایگاه ها حذف شد؟,https://www.iranjib.ir/shownews/138919/کارت-های-سوخت-جایگاه-ها-حذف-شد؟/,5350,چهارشنبه,21,آبان,1404,20,35,6
سرما چه تاثیری بر گوشی موبایل می گذارد؟,https://www.iranjib.ir/shownews/138918/سرما-چه-تاثیری-بر-گوشی-موبایل-می-گذارد؟/,1458,چهارشنبه,21,آبان,1404,19,57,17
گام جدید تتر به سوی طلای فیزیکی,https://www.iranjib.ir/shownews/138917/گام-جدید-تتر-به-سوی-طلای-فیزیکی/,2701,چهارشنبه,21,آبان,1404,19,27,4
موزهای وارداتی از کدام کشورها هستند؟,https://www.iranjib.ir/shownews/138916/موزهای-وارداتی-از-کدام-کشورها-هستند؟/,8136,چهارشنبه,21,آبان,1404,18,53,57
محدودیت‌های ترافیکی جاده های کشور اعلام شد,https://www.iranjib.ir/shownews/138915/محدودیت‌های-ترافیکی-جاده-های-کشور-اعلام-شد/,1617,چهارشنبه,21,آبان,1404,18,14,18
خاموشی ها در زمستان باز می گردد؟,https://www.iranjib.ir/shownews/138914/خاموشی-ها-در-زمستان-باز-می-گردد؟/,2835,چهارشنبه,21,آبان,1404,17,37,58
شرایط جدید فروش فوق العاده محصولات فونیکس,https://www.iranjib.ir/shownews/138921/شرایط-جدید-فروش-فوق-العاده-محصولات-فونیکس/,14398,چهارشنبه,21,آبان,1404,17,32,3
بازار طلا و سکه داغ شد,https://www.iranjib.ir/shownews/138913/بازار-طلا-و-سکه-داغ-شد/,8682,چهارشنبه,21,آبان,1404,17,3,28
برج «زنجانی» جزو اموال «علی انصاری» است,https://www.iranjib.ir/shownews/138912/برج-«زنجانی»-جزو-اموال-«علی-انصاری»-است/,33866,چهارشنبه,21,آبان,1404,16,48,55
پشت‌پرده پیش‌بینی بابک زنجانی از نرخ نجومی ارز,https://www.iranjib.ir/shownews/138911/پشت‌پرده-پیش‌بینی-بابک-زنجانی-از-نرخ-نجومی-ارز/,14335,چهارشنبه,21,آبان,1404,15,49,19
درآمد خانوارهای ایرانی 20 درصد سقوط کرد,https://www.iranjib.ir/shownews/138909/درآمد-خانوارهای-ایرانی-20-درصد-سقوط-کرد/,2674,چهارشنبه,21,آبان,1404,14,12,51
شاخص بورس تهران در آخرین روز کاری هفته,https://www.iranjib.ir/shownews/138910/شاخص-بورس-تهران-در-آخرین-روز-کاری-هفته/,3966,چهارشنبه,21,آبان,1404,13,19,48
جزئیات کامل واردات خودرو برای دارندگان اقامت خارج,https://www.iranjib.ir/shownews/138908/جزئیات-کامل-واردات-خودرو-برای-دارندگان-اقامت-خارج/,6746,چهارشنبه,21,آبان,1404,13,11,25
قیمت سکه و طلا امروز چهارشنبه 1404/08/21,https://www.iranjib.ir/shownews/138907/قیمت-سکه-و-طلا-امروز-چهارشنبه-1404-08-21/,21531,چهارشنبه,21,آبان,1404,13,1,10
توضیحات سخنگوی دولت درباره 3 نرخی شدن بنزین,https://www.iranjib.ir/shownews/138906/توضیحات-سخنگوی-دولت-درباره-3-نرخی-شدن-بنزین/,9965,چهارشنبه,21,آبان,1404,12,56,5
اعلام جزییات روند شکایت مشتریان از خودروسازان,https://www.iranjib.ir/shownews/138905/اعلام-جزییات-روند-شکایت-مشتریان-از-خودروسازان/,5025,چهارشنبه,21,آبان,1404,12,41,31
تهران، اسیر مزارع رمز ارز است,https://www.iranjib.ir/shownews/138904/تهران،-اسیر-مزارع-رمز-ارز-است/,1622,چهارشنبه,21,آبان,1404,11,46,16
معرفی بهترین خودروهای برقی در ایران,https://www.iranjib.ir/shownews/138903/معرفی-بهترین-خودروهای-برقی-در-ایران/,10432,چهارشنبه,21,آبان,1404,11,15,31
آغاز حراج سکه از ساعت 12 امروز چهارشنبه,https://www.iranjib.ir/shownews/138902/آغاز-حراج-سکه-از-ساعت-12-امروز-چهارشنبه/,5480,چهارشنبه,21,آبان,1404,11,3,2
قیمت جدید محصولات مدیران خودرو (آبان 1404),https://www.iranjib.ir/shownews/138901/قیمت-جدید-محصولات-مدیران-خودرو-(آبان-1404)/,28134,چهارشنبه,21,آبان,1404,10,8,27
قیمت جدید پیشنهادی بنزین، 5 هزار تومان است,https://www.iranjib.ir/shownews/138900/قیمت-جدید-پیشنهادی-بنزین،-5-هزار-تومان-است/,6021,چهارشنبه,21,آبان,1404,9,27,17
رونمایی از نسل جدید تویوتا هایلوکس در مدل 2026,https://www.iranjib.ir/shownews/138899/رونمایی-از-نسل-جدید-تویوتا-هایلوکس-در-مدل-2026/,6660,چهارشنبه,21,آبان,1404,9,17,28
ادامه روزهای خوش طلای جهانی,https://www.iranjib.ir/shownews/138898/ادامه-روزهای-خوش-طلای-جهانی/,4374,چهارشنبه,21,آبان,1404,9,7,18
پیتزای نامحدود با قیمت 60 هزار تومان!,https://www.iranjib.ir/shownews/138897/پیتزای-نامحدود-با-قیمت-60-هزار-تومان!/,9931,چهارشنبه,21,آبان,1404,8,17,42
بهانه جویی برای مفت‌بری سوخت,https://www.iranjib.ir/shownews/138896/بهانه-جویی-برای-مفت‌بری-سوخت/,1796,چهارشنبه,21,آبان,1404,8,10,49
با درآمد دلاری، بنز خودت رو بخر!,https://www.iranjib.ir/shownews/138895/با-درآمد-دلاری،-بنز-خودت-رو-بخر!/,3727,چهارشنبه,21,آبان,1404,8,0,43
رفع فیلتر تلگرام، یک گام به عقب,https://www.iranjib.ir/shownews/138894/رفع-فیلتر-تلگرام،-یک-گام-به-عقب/,6842,چهارشنبه,21,آبان,1404,7,55,4
صنایع لبنی زیر فشار و مردم در تنگنای معیشتی,https://www.iranjib.ir/shownews/138893/صنایع-لبنی-زیر-فشار-و-مردم-در-تنگنای-معیشتی/,2782,چهارشنبه,21,آبان,1404,7,41,58
رونمایی از نسل جدید خودرو تیگو 8 در چین,https://www.iranjib.ir/shownews/138892/رونمایی-از-نسل-جدید-خودرو-تیگو-8-در-چین/,5374,چهارشنبه,21,آبان,1404,7,37,8
ادعای کشف اجساد در سد کرج دروغ است,https://www.iranjib.ir/shownews/138891/ادعای-کشف-اجساد-در-سد-کرج-دروغ-است/,2539,چهارشنبه,21,آبان,1404,7,31,38
دستور رئیس‌جمهوری برای پیگیری پرونده خودسوزی پسر اهوازی,https://www.iranjib.ir/shownews/138890/دستور-رئیس‌جمهوری-برای-پیگیری-پرونده-خودسوزی-پسر-اهوازی/,1290,چهارشنبه,21,آبان,1404,7,29,44
ورود سامانه بارشی جدید به ایران از روز شنبه,https://www.iranjib.ir/shownews/138889/ورود-سامانه-بارشی-جدید-به-ایران-از-روز-شنبه/,8644,چهارشنبه,21,آبان,1404,6,59,35
احیای خط تولید اتوبوس پس از 12 سال در زامیاد,https://www.iranjib.ir/shownews/138888/احیای-خط-تولید-اتوبوس-پس-از-12-سال-در-زامیاد/,6197,چهارشنبه,21,آبان,1404,6,52,26
آغاز فروش دو محصول آئودی در ایران (آبان 1404),https://www.iranjib.ir/shownews/138887/آغاز-فروش-دو-محصول-آئودی-در-ایران-(آبان-1404)/,10251,چهارشنبه,21,آبان,1404,6,45,48
آماری از نفت شناور ایران که نمی‌خواستند فاش شود,https://www.iranjib.ir/shownews/138886/آماری-از-نفت-شناور-ایران-که-نمی‌خواستند-فاش-شود/,3773,چهارشنبه,21,آبان,1404,6,32,6
پژمان جمشیدی به کشور بازگشت,https://www.iranjib.ir/shownews/138885/پژمان-جمشیدی-به-کشور-بازگشت/,2334,چهارشنبه,21,آبان,1404,6,21,53
یارانه 4 میلیون تومانی برای این خانوارها,https://www.iranjib.ir/shownews/138884/یارانه-4-میلیون-تومانی-برای-این-خانوارها/,7729,سه شنبه,20,آبان,1404,22,59,51
قیمت جدید میوه و سبزیجات اعلام شد,https://www.iranjib.ir/shownews/138883/قیمت-جدید-میوه-و-سبزیجات-اعلام-شد/,4451,سه شنبه,20,آبان,1404,22,26,23
قیمت گوشت در بازار امروز,https://www.iranjib.ir/shownews/138882/قیمت-گوشت-در-بازار-امروز/,2297,سه شنبه,20,آبان,1404,21,57,42
آخرین وضعیت ترافیکی جاده‌های کشور,https://www.iranjib.ir/shownews/138881/آخرین-وضعیت-ترافیکی-جاده‌های-کشور/,658,سه شنبه,20,آبان,1404,21,36,28
جزئیات و شرایط حراج سکه طلا اعلام شد,https://www.iranjib.ir/shownews/138880/جزئیات-و-شرایط-حراج-سکه-طلا-اعلام-شد/,6492,سه شنبه,20,آبان,1404,21,3,14
1,https://www.iranjib.ir/jax/showarchive.php?p=1&_id=1,2,,3,,,0,0,0
